season,week,team,rating,rank
2025,1,Colorado,1548.8,50
2025,1,Arkansas,1548.1,51
2025,1,Western Kentucky,1546.1,52
2025,1,NC State,1546.1,53
2025,1,Boston College,1542.4,54
2025,1,Syracuse,1541.1,55
2025,1,Boise State,1539.8,56
2025,1,Marshall,1534.3,57
2025,1,Virginia,1529.9,58
2025,1,Kentucky,1529.8,59
2025,1,Pittsburgh,1528.6,60
2025,1,App State,1524.8,61
2025,1,West Virginia,1523.3,62
2025,1,Michigan State,1522.6,63
2025,1,Virginia Tech,1521.4,64
2025,1,Washington State,1520.5,65
2025,1,UCF,1520.3,66
2025,1,Vanderbilt,1519.6,67
2025,1,James Madison,1518.2,68
2025,1,Baylor,1517.7,69
2025,1,Maryland,1517.3,70
2025,1,Arizona,1516.1,71
2025,1,Ohio,1510.3,72
2025,1,Fresno State,1509.1,73
2025,1,UConn,1501.8,74
2025,1,Louisiana,1501.4,75
2025,1,Mississippi State,1497.7,76
2025,1,Bowling Green,1496.3,77
2025,1,South Alabama,1492.0,78
2025,1,UTSA,1486.1,79
2025,1,Jacksonville State,1484.3,80
2025,1,Miami (OH),1480.0,81
2025,1,Arkansas State,1479.7,82
2025,1,Oklahoma State,1476.7,83
2025,1,Troy,1474.7,84
2025,1,Cincinnati,1472.1,85
2025,1,Houston,1467.5,86
2025,1,Purdue,1467.5,87
2025,1,North Texas,1467.4,88
2025,1,North Carolina,1466.6,89
2025,1,Northern Illinois,1465.2,90
2025,1,Northwestern,1458.6,91
2025,1,Toledo,1457.7,92
2025,1,Wake Forest,1457.5,93
2025,1,UCLA,1455.3,94
2025,1,East Carolina,1454.6,95
2025,1,Colorado State,1454.5,96
2025,1,Georgia Southern,1450.9,97
2025,1,Utah State,1448.6,98
2025,1,San José State,1448.2,99
2025,1,Air Force,1444.7,100
2025,1,Wyoming,1442.7,101
2025,1,Buffalo,1442.3,102
2025,1,Rice,1442.1,103
2025,1,Temple,1440.8,104
2025,1,Florida International,1436.9,105
2025,1,Old Dominion,1432.8,106
2025,1,Stanford,1426.7,107
2025,1,Oregon State,1425.7,108
2025,1,Coastal Carolina,1423.1,109
2025,1,Louisiana Tech,1420.5,110
2025,1,San Diego State,1418.2,111
2025,1,UL Monroe,1412.5,112
2025,1,UAB,1408.9,113
2025,1,Western Michigan,1405.0,114
2025,1,Central Michigan,1404.0,115
2025,1,Sam Houston,1403.7,116
2025,1,Army,1395.0,117
2025,1,Eastern Michigan,1392.7,118
2025,1,Georgia State,1392.5,119
2025,1,Hawai'i,1385.0,120
2025,1,New Mexico State,1371.6,121
2025,1,New Mexico,1371.6,122
2025,1,Tulsa,1369.3,123
2025,1,Florida Atlantic,1366.2,124
2025,1,Charlotte,1363.1,125
2025,1,Akron,1355.6,126
2025,1,Nevada,1355.0,127
2025,1,Delaware,1353.1,128
2025,1,UTEP,1350.4,129
2025,1,Ball State,1339.5,130
2025,1,Missouri State,1328.8,131
2025,1,Kent State,1307.2,132
2025,1,Southern Miss,1302.2,133
2025,1,Massachusetts,1281.0,134
2025,1,Middle Tennessee,1271.5,135
2025,1,Kennesaw State,1267.0,136
2025,2,Oregon,1764.4,1
2025,2,Ohio State,1759.8,2
2025,2,Georgia,1756.3,3
2025,2,Penn State,1714.7,4
2025,2,Texas,1710.7,5
2025,2,Ole Miss,1704.6,6
2025,2,Tennessee,1701.8,7
2025,2,Notre Dame,1694.6,8
2025,2,LSU,1691.8,9
2025,2,South Carolina,1681.9,10
2025,2,Miami,1679.5,11
2025,2,Texas A&M,1668.9,12
2025,2,Missouri,1648.6,13
2025,2,Alabama,1648.1,14
2025,2,Oklahoma,1646.4,15
2025,2,TCU,1644.6,16
2025,2,Illinois,1643.2,17
2025,2,Clemson,1643.0,18
2025,2,USC,1639.7,19
2025,2,Indiana,1638.1,20
2025,2,UNLV,1632.8,21
2025,2,Louisville,1629.5,22
2025,2,Auburn,1627.6,23
2025,2,Iowa State,1623.5,24
2025,2,SMU,1618.7,25
2025,2,Memphis,1617.9,26
2025,2,Tulane,1617.2,27
2025,2,Utah,1613.9,28
2025,2,Washington,1612.0,29
2025,2,California,1609.9,30
2025,2,Georgia Tech,1609.6,31
2025,2,BYU,1607.0,32
2025,2,Michigan,1604.7,33
2025,2,Nebraska,1601.9,34
2025,2,Arkansas,1601.0,35
2025,2,Florida,1597.0,36
2025,2,Arizona State,1596.8,37
2025,2,Minnesota,1596.8,38
2025,2,Texas Tech,1593.4,39
2025,2,Rutgers,1592.3,40
2025,2,Texas State,1587.6,41
2025,2,Vanderbilt,1586.5,42
2025,2,Navy,1585.4,43
2025,2,Iowa,1584.7,44
2025,2,South Florida,1582.8,45
2025,2,Florida State,1578.4,46
2025,2,Wisconsin,1577.7,47
2025,2,Colorado,1567.7,48
2025,2,NC State,1567.6,49
2025,2,Syracuse,1566.4,50
2025,2,Kansas,1559.2,51
2025,2,Pittsburgh,1556.7,52
2025,2,Baylor,1552.5,53
2025,2,Washington State,1549.8,54
2025,2,Fresno State,1548.7,55
2025,2,Maryland,1545.9,56
2025,2,Boise State,1545.7,57
2025,2,Ohio,1541.4,58
2025,2,Michigan State,1539.5,59
2025,2,Mississippi State,1533.6,60
2025,2,Houston,1532.4,61
2025,2,UCF,1528.7,62
2025,2,App State,1528.3,63
2025,2,Jacksonville State,1527.6,64
2025,2,Boston College,1525.5,65
2025,2,Arizona,1524.5,66
2025,2,Toledo,1520.2,67
2025,2,Kansas State,1518.9,68
2025,2,Marshall,1515.9,69
2025,2,Cincinnati,1514.4,70
2025,2,North Carolina,1513.7,71
2025,2,Louisiana,1512.4,72
2025,2,Duke,1510.8,73
2025,2,Virginia,1508.4,74
2025,2,Liberty,1506.9,75
2025,2,Kentucky,1499.7,76
2025,2,North Texas,1492.5,77
2025,2,West Virginia,1492.2,78
2025,2,James Madison,1491.0,79
2025,2,Western Kentucky,1483.6,80
2025,2,Purdue,1479.4,81
2025,2,UConn,1476.5,82
2025,2,South Alabama,1474.3,83
2025,2,Northwestern,1469.7,84
2025,2,Wake Forest,1466.4,85
2025,2,East Carolina,1465.4,86
2025,2,Colorado State,1461.0,87
2025,2,Oklahoma State,1460.1,88
2025,2,Wyoming,1457.1,89
2025,2,Troy,1456.3,90
2025,2,Temple,1455.5,91
2025,2,Virginia Tech,1454.5,92
2025,2,Buffalo,1454.2,93
2025,2,Bowling Green,1454.0,94
2025,2,UTSA,1448.6,95
2025,2,Old Dominion,1446.2,96
2025,2,Miami (OH),1445.2,97
2025,2,Air Force,1444.7,98
2025,2,UCLA,1440.9,99
2025,2,Northern Illinois,1436.5,100
2025,2,Coastal Carolina,1432.9,101
2025,2,San José State,1432.7,102
2025,2,Utah State,1430.8,103
2025,2,Army,1430.5,104
2025,2,Hawai'i,1429.2,105
2025,2,Arkansas State,1426.8,106
2025,2,Georgia Southern,1425.4,107
2025,2,Florida International,1422.3,108
2025,2,Louisiana Tech,1408.6,109
2025,2,Stanford,1403.8,110
2025,2,New Mexico State,1401.0,111
2025,2,UAB,1389.6,112
2025,2,UL Monroe,1389.3,113
2025,2,San Diego State,1388.9,114
2025,2,Oregon State,1386.1,115
2025,2,Florida Atlantic,1384.8,116
2025,2,New Mexico,1381.2,117
2025,2,Western Michigan,1379.9,118
2025,2,Rice,1377.2,119
2025,2,Central Michigan,1375.9,120
2025,2,UTEP,1368.2,121
2025,2,Nevada,1361.2,122
2025,2,Sam Houston,1359.5,123
2025,2,Georgia State,1352.7,124
2025,2,Missouri State,1347.1,125
2025,2,Eastern Michigan,1344.3,126
2025,2,Tulsa,1339.9,127
2025,2,Akron,1334.3,128
2025,2,Delaware,1334.2,129
2025,2,Southern Miss,1328.1,130
2025,2,Ball State,1325.1,131
2025,2,Charlotte,1316.0,132
2025,2,Kent State,1291.8,133
2025,2,Massachusetts,1263.4,134
2025,2,Middle Tennessee,1259.4,135
2025,2,Kennesaw State,1257.8,136
2025,3,Oregon,1790.1,1
2025,3,Georgia,1781.9,2
2025,3,Ohio State,1777.4,3
2025,3,Ole Miss,1722.5,4
2025,3,Texas,1718.4,5
2025,3,Penn State,1717.9,6
2025,3,LSU,1714.8,7
2025,3,Miami,1714.0,8
2025,3,Oklahoma,1692.4,9
2025,3,Texas A&M,1683.9,10
2025,3,Alabama,1682.4,11
2025,3,Notre Dame,1679.5,12
2025,3,USC,1678.7,13
2025,3,Missouri,1678.3,14
2025,3,Tennessee,1676.2,15
2025,3,Vanderbilt,1663.8,16
2025,3,Memphis,1660.3,17
2025,3,Utah,1659.3,18
2025,3,Illinois,1658.3,19
2025,3,Iowa State,1650.4,20
2025,3,TCU,1648.3,21
2025,3,Auburn,1648.1,22
2025,3,Indiana,1646.2,23
2025,3,SMU,1646.0,24
2025,3,California,1645.7,25
2025,3,Arizona State,1638.0,26
2025,3,Tulane,1636.0,27
2025,3,UNLV,1632.8,28
2025,3,Georgia Tech,1632.0,29
2025,3,Louisville,1629.5,30
2025,3,Michigan,1625.1,31
2025,3,Clemson,1620.6,32
2025,3,Navy,1616.1,33
2025,3,Texas Tech,1612.5,34
2025,3,Washington,1612.0,35
2025,3,Nebraska,1608.1,36
2025,3,NC State,1607.0,37
2025,3,BYU,1607.0,38
2025,3,South Carolina,1604.6,39
2025,3,Rutgers,1597.2,40
2025,3,Iowa,1595.8,41
2025,3,Arkansas,1583.1,42
2025,3,Houston,1578.4,43
2025,3,Florida State,1578.4,44
2025,3,Florida,1574.0,45
2025,3,Syracuse,1571.1,46
2025,3,North Texas,1561.1,47
2025,3,Minnesota,1561.0,48
2025,3,Kansas,1559.2,49
2025,3,Maryland,1557.1,50
2025,3,Baylor,1555.4,51
2025,3,Fresno State,1552.5,52
2025,3,Arizona,1551.7,53
2025,3,Michigan State,1548.6,54
2025,3,South Florida,1548.3,55
2025,3,Texas State,1546.4,56
2025,3,Boise State,1545.7,57
2025,3,Wisconsin,1543.3,58
2025,3,Mississippi State,1539.6,59
2025,3,East Carolina,1536.4,60
2025,3,West Virginia,1529.6,61
2025,3,UCF,1528.7,62
2025,3,Toledo,1527.6,63
2025,3,Cincinnati,1526.0,64
2025,3,Marshall,1525.9,65
2025,3,Ohio,1523.9,66
2025,3,Kentucky,1523.1,67
2025,3,North Carolina,1522.4,68
2025,3,Colorado,1521.7,69
2025,3,Pittsburgh,1519.3,70
2025,3,Virginia,1517.1,71
2025,3,Old Dominion,1509.2,72
2025,3,Bowling Green,1495.4,73
2025,3,Duke,1491.9,74
2025,3,Kansas State,1491.8,75
2025,3,James Madison,1491.0,76
2025,3,Jacksonville State,1485.5,77
2025,3,Western Kentucky,1483.6,78
2025,3,Louisiana,1482.8,79
2025,3,Washington State,1481.2,80
2025,3,Utah State,1475.8,81
2025,3,Boston College,1474.0,82
2025,3,Buffalo,1473.2,83
2025,3,Georgia Southern,1467.5,84
2025,3,Liberty,1465.5,85
2025,3,Colorado State,1461.0,86
2025,3,Oklahoma State,1460.1,87
2025,3,UTSA,1460.1,88
2025,3,Louisiana Tech,1458.2,89
2025,3,New Mexico,1455.8,90
2025,3,Stanford,1455.3,91
2025,3,App State,1453.8,92
2025,3,South Alabama,1453.8,93
2025,3,Florida International,1451.7,94
2025,3,Miami (OH),1445.2,95
2025,3,UConn,1445.0,96
2025,3,Northwestern,1444.0,97
2025,3,Purdue,1440.4,98
2025,3,Northern Illinois,1436.5,99
2025,3,Hawai'i,1433.9,100
2025,3,San José State,1432.7,101
2025,3,Army,1430.5,102
2025,3,Wake Forest,1427.1,103
2025,3,Troy,1413.9,104
2025,3,Wyoming,1411.7,105
2025,3,Temple,1409.6,106
2025,3,UAB,1405.4,107
2025,3,Southern Miss,1402.6,108
2025,3,Arkansas State,1400.0,109
2025,3,Air Force,1399.7,110
2025,3,Virginia Tech,1391.5,111
2025,3,Rice,1390.9,112
2025,3,UL Monroe,1389.3,113
2025,3,San Diego State,1388.9,114
2025,3,Oregon State,1367.0,115
2025,3,UCLA,1366.3,116
2025,3,Delaware,1365.8,117
2025,3,Western Michigan,1364.8,118
2025,3,Coastal Carolina,1361.8,119
2025,3,Georgia State,1361.7,120
2025,3,UTEP,1360.5,121
2025,3,Sam Houston,1359.5,122
2025,3,Central Michigan,1355.6,123
2025,3,Florida Atlantic,1355.4,124
2025,3,New Mexico State,1351.4,125
2025,3,Nevada,1344.4,126
2025,3,Ball State,1342.3,127
2025,3,Charlotte,1337.4,128
2025,3,Eastern Michigan,1320.9,129
2025,3,Missouri State,1319.8,130
2025,3,Akron,1318.5,131
2025,3,Tulsa,1309.2,132
2025,3,Kennesaw State,1288.2,133
2025,3,Middle Tennessee,1276.2,134
2025,3,Kent State,1272.8,135
2025,3,Massachusetts,1252.3,136
2025,4,Oregon,1794.9,1
2025,4,Georgia,1781.9,2
2025,4,Ohio State,1777.4,3
2025,4,Ole Miss,1751.0,4
2025,4,Miami,1732.6,5
2025,4,Texas,1726.2,6
2025,4,LSU,1718.4,7
2025,4,Penn State,1717.9,8
2025,4,Oklahoma,1712.2,9
2025,4,Missouri,1697.6,10
2025,4,USC,1696.3,11
2025,4,Notre Dame,1695.0,12
2025,4,Indiana,1693.8,13
2025,4,Tennessee,1687.3,14
2025,4,Texas A&M,1683.9,15
2025,4,TCU,1683.4,16
2025,4,Alabama,1682.4,17
2025,4,Vanderbilt,1674.2,18
2025,4,Texas Tech,1670.4,19
2025,4,Memphis,1666.1,20
2025,4,Washington,1666.1,21
2025,4,BYU,1661.9,22
2025,4,Arizona State,1657.1,23
2025,4,Louisville,1654.9,24
2025,4,Iowa State,1650.4,25
2025,4,UNLV,1650.3,26
2025,4,Michigan,1647.3,27
2025,4,Georgia Tech,1644.6,28
2025,4,Iowa,1635.7,29
2025,4,Auburn,1628.3,30
2025,4,Syracuse,1618.8,31
2025,4,Navy,1616.1,32
2025,4,SMU,1610.9,33
2025,4,Illinois,1610.7,34
2025,4,Tulane,1607.5,35
2025,4,Maryland,1603.7,36
2025,4,Utah,1601.5,37
2025,4,Kansas,1594.3,38
2025,4,North Texas,1592.5,39
2025,4,Florida State,1591.6,40
2025,4,Nebraska,1585.9,41
2025,4,South Carolina,1585.2,42
2025,4,Boise State,1582.6,43
2025,4,Houston,1578.4,44
2025,4,Arkansas,1577.4,45
2025,4,UCF,1574.0,46
2025,4,Clemson,1573.0,47
2025,4,Mississippi State,1570.6,48
2025,4,Fresno State,1566.2,49
2025,4,NC State,1563.8,50
2025,4,Minnesota,1561.0,51
2025,4,Rutgers,1557.3,52
2025,4,South Florida,1556.0,53
2025,4,Florida,1555.5,54
2025,4,Arizona,1551.7,55
2025,4,Texas State,1550.9,56
2025,4,James Madison,1549.0,57
2025,4,Marshall,1547.8,58
2025,4,Virginia,1546.9,59
2025,4,Colorado,1542.3,60
2025,4,California,1540.3,61
2025,4,Baylor,1536.3,62
2025,4,Duke,1535.1,63
2025,4,Ohio,1531.3,64
2025,4,Michigan State,1531.0,65
2025,4,Cincinnati,1526.0,66
2025,4,Kentucky,1523.1,67
2025,4,Pittsburgh,1519.3,68
2025,4,Toledo,1514.3,69
2025,4,Old Dominion,1509.2,70
2025,4,Western Kentucky,1500.8,71
2025,4,Wisconsin,1496.7,72
2025,4,West Virginia,1494.4,73
2025,4,San Diego State,1494.2,74
2025,4,Kansas State,1491.8,75
2025,4,Jacksonville State,1489.5,76
2025,4,Utah State,1486.0,77
2025,4,East Carolina,1481.5,78
2025,4,Louisiana Tech,1480.0,79
2025,4,North Carolina,1477.1,80
2025,4,UTSA,1474.4,81
2025,4,Boston College,1474.0,82
2025,4,Georgia Southern,1473.8,83
2025,4,Bowling Green,1470.1,84
2025,4,UConn,1459.3,85
2025,4,Louisiana,1456.2,86
2025,4,New Mexico,1455.8,87
2025,4,App State,1453.8,88
2025,4,Colorado State,1446.6,89
2025,4,Northwestern,1444.0,90
2025,4,Buffalo,1443.7,91
2025,4,Troy,1443.4,92
2025,4,San José State,1439.7,93
2025,4,Rice,1427.7,94
2025,4,Miami (OH),1427.7,95
2025,4,UL Monroe,1427.4,96
2025,4,Washington State,1427.2,97
2025,4,Wake Forest,1427.1,98
2025,4,Stanford,1425.5,99
2025,4,Delaware,1425.3,100
2025,4,Purdue,1424.9,101
2025,4,Hawai'i,1420.2,102
2025,4,Coastal Carolina,1418.2,103
2025,4,Liberty,1407.5,104
2025,4,Oklahoma State,1407.2,105
2025,4,Northern Illinois,1405.5,106
2025,4,Virginia Tech,1401.1,107
2025,4,Army,1399.1,108
2025,4,South Alabama,1397.4,109
2025,4,Temple,1396.9,110
2025,4,UAB,1394.3,111
2025,4,Florida International,1392.2,112
2025,4,Wyoming,1391.1,113
2025,4,Southern Miss,1380.7,114
2025,4,Western Michigan,1378.1,115
2025,4,Central Michigan,1366.3,116
2025,4,UCLA,1366.3,117
2025,4,Arkansas State,1365.3,118
2025,4,Air Force,1362.7,119
2025,4,Oregon State,1362.2,120
2025,4,Tulsa,1362.1,121
2025,4,Florida Atlantic,1355.4,122
2025,4,Sam Houston,1351.7,123
2025,4,New Mexico State,1351.4,124
2025,4,Georgia State,1351.3,125
2025,4,Eastern Michigan,1347.4,126
2025,4,Akron,1337.4,127
2025,4,Missouri State,1331.8,128
2025,4,Ball State,1327.9,129
2025,4,Nevada,1327.2,130
2025,4,Kennesaw State,1322.9,131
2025,4,UTEP,1322.4,132
2025,4,Charlotte,1300.7,133
2025,4,Kent State,1259.6,134
2025,4,Middle Tennessee,1254.3,135
2025,4,Massachusetts,1252.3,136
2025,5,Oregon,1822.1,1
2025,5,Ohio State,1814.9,2
2025,5,Ole Miss,1768.9,3
2025,5,Georgia,1755.2,4
2025,5,Notre Dame,1742.4,5
2025,5,Miami,1732.6,6
2025,5,Texas,1726.2,7
2025,5,Indiana,1720.1,8
2025,5,Tennessee,1713.4,9
2025,5,Oklahoma,1712.2,10
2025,5,Alabama,1709.2,11
2025,5,Missouri,1701.9,12
2025,5,Texas A&M,1701.6,13
2025,5,LSU,1700.4,14
2025,5,Penn State,1690.7,15
2025,5,Vanderbilt,1689.0,16
2025,5,Memphis,1687.6,17
2025,5,Louisville,1679.6,18
2025,5,USC,1679.4,19
2025,5,BYU,1679.2,20
2025,5,Iowa State,1674.9,21
2025,5,Arizona State,1674.6,22
2025,5,Texas Tech,1670.4,23
2025,5,TCU,1666.0,24
2025,5,Georgia Tech,1650.9,25
2025,5,UNLV,1650.3,26
2025,5,Utah,1647.4,27
2025,5,Michigan,1647.3,28
2025,5,Tulane,1631.3,29
2025,5,Washington,1628.5,30
2025,5,Illinois,1627.6,31
2025,5,Navy,1626.8,32
2025,5,South Carolina,1613.0,33
2025,5,SMU,1610.9,34
2025,5,Auburn,1610.6,35
2025,5,Iowa,1609.4,36
2025,5,Boise State,1605.7,37
2025,5,North Texas,1605.2,38
2025,5,Maryland,1603.7,39
2025,5,Duke,1602.9,40
2025,5,Houston,1591.1,41
2025,5,Nebraska,1585.9,42
2025,5,Minnesota,1576.6,43
2025,5,Virginia,1576.4,44
2025,5,James Madison,1576.2,45
2025,5,Clemson,1573.0,46
2025,5,Baylor,1572.0,47
2025,5,Kansas,1568.6,48
2025,5,Fresno State,1566.2,49
2025,5,California,1563.4,50
2025,5,Florida State,1562.0,51
2025,5,South Florida,1556.0,52
2025,5,Ohio,1555.9,53
2025,5,Florida,1555.5,54
2025,5,Cincinnati,1551.7,55
2025,5,Texas State,1550.9,56
2025,5,Syracuse,1550.9,57
2025,5,Mississippi State,1544.5,58
2025,5,Rutgers,1541.7,59
2025,5,NC State,1541.2,60
2025,5,Toledo,1533.7,61
2025,5,Kansas State,1533.1,62
2025,5,UCF,1532.7,63
2025,5,Michigan State,1531.0,64
2025,5,Arkansas,1529.9,65
2025,5,Old Dominion,1529.3,66
2025,5,Arizona,1527.2,67
2025,5,Marshall,1526.0,68
2025,5,Colorado,1525.0,69
2025,5,Western Kentucky,1520.0,70
2025,5,Louisiana Tech,1513.3,71
2025,5,San Diego State,1513.0,72
2025,5,East Carolina,1506.9,73
2025,5,Wisconsin,1496.7,74
2025,5,Kentucky,1495.4,75
2025,5,Pittsburgh,1494.6,76
2025,5,UConn,1481.6,77
2025,5,Louisiana,1477.9,78
2025,5,New Mexico,1477.3,79
2025,5,North Carolina,1477.1,80
2025,5,Washington State,1476.8,81
2025,5,UTSA,1474.4,82
2025,5,Utah State,1471.1,83
2025,5,Northwestern,1455.4,84
2025,5,Hawai'i,1453.9,85
2025,5,Boston College,1450.9,86
2025,5,UL Monroe,1450.1,87
2025,5,West Virginia,1448.5,88
2025,5,Georgia Southern,1446.6,89
2025,5,Bowling Green,1445.5,90
2025,5,Troy,1443.4,91
2025,5,Jacksonville State,1441.7,92
2025,5,Miami (OH),1439.6,93
2025,5,Stanford,1433.8,94
2025,5,San José State,1431.3,95
2025,5,App State,1430.8,96
2025,5,Southern Miss,1428.5,97
2025,5,Delaware,1425.3,98
2025,5,Purdue,1424.9,99
2025,5,Virginia Tech,1423.7,100
2025,5,Buffalo,1421.5,101
2025,5,Wake Forest,1420.8,102
2025,5,Coastal Carolina,1418.2,103
2025,5,Rice,1417.0,104
2025,5,Western Michigan,1404.4,105
2025,5,Colorado State,1397.0,106
2025,5,Temple,1396.9,107
2025,5,UAB,1394.3,108
2025,5,Central Michigan,1392.6,109
2025,5,Florida International,1392.2,110
2025,5,Wyoming,1391.1,111
2025,5,Liberty,1387.4,112
2025,5,Northern Illinois,1386.7,113
2025,5,South Alabama,1384.7,114
2025,5,Army,1373.8,115
2025,5,Oklahoma State,1371.5,116
2025,5,UCLA,1354.9,117
2025,5,Sam Houston,1351.7,118
2025,5,Georgia State,1351.3,119
2025,5,Oregon State,1349.6,120
2025,5,Arkansas State,1342.6,121
2025,5,Kennesaw State,1341.8,122
2025,5,Tulsa,1338.4,123
2025,5,Florida Atlantic,1333.8,124
2025,5,New Mexico State,1329.8,125
2025,5,Air Force,1329.0,126
2025,5,Ball State,1327.9,127
2025,5,Nevada,1327.2,128
2025,5,Eastern Michigan,1321.1,129
2025,5,Akron,1317.9,130
2025,5,Missouri State,1312.6,131
2025,5,Charlotte,1300.7,132
2025,5,UTEP,1289.1,133
2025,5,Kent State,1259.6,134
2025,5,Massachusetts,1248.1,135
2025,5,Middle Tennessee,1235.4,136
2025,6,Ohio State,1828.8,1
2025,6,Oregon,1822.1,2
2025,6,Ole Miss,1768.9,3
2025,6,Georgia,1765.5,4
2025,6,Notre Dame,1761.8,5
2025,6,Miami,1753.3,6
2025,6,Alabama,1739.0,7
2025,6,Indiana,1720.1,8
2025,6,Texas A&M,1719.5,9
2025,6,Oklahoma,1716.5,10
2025,6,Texas Tech,1715.1,11
2025,6,Tennessee,1713.4,12
2025,6,Missouri,1701.9,13
2025,6,LSU,1700.4,14
2025,6,Memphis,1693.9,15
2025,6,BYU,1689.8,16
2025,6,Texas,1683.1,17
2025,6,TCU,1682.6,18
2025,6,USC,1679.4,19
2025,6,Arizona State,1674.6,20
2025,6,UNLV,1671.3,21
2025,6,Michigan,1663.2,22
2025,6,Vanderbilt,1659.2,23
2025,6,Illinois,1654.7,24
2025,6,Washington,1653.9,25
2025,6,Louisville,1652.7,26
2025,6,Georgia Tech,1650.9,27
2025,6,Utah,1647.4,28
2025,6,Duke,1643.9,29
2025,6,Penn State,1642.1,30
2025,6,Iowa State,1637.0,31
2025,6,SMU,1634.4,32
2025,6,Tulane,1631.3,33
2025,6,Navy,1630.6,34
2025,6,Clemson,1617.8,35
2025,6,South Carolina,1613.0,36
2025,6,Auburn,1610.6,37
2025,6,Iowa,1609.4,38
2025,6,Nebraska,1608.6,39
2025,6,North Texas,1605.2,40
2025,6,Virginia,1603.3,41
2025,6,Kansas,1600.6,42
2025,6,Florida,1598.5,43
2025,6,James Madison,1594.6,44
2025,6,Cincinnati,1589.6,45
2025,6,Boise State,1586.2,46
2025,6,Maryland,1578.3,47
2025,6,Baylor,1577.7,48
2025,6,Fresno State,1571.4,49
2025,6,South Florida,1567.6,50
2025,6,Minnesota,1562.8,51
2025,6,Old Dominion,1555.7,52
2025,6,Arizona,1546.5,53
2025,6,Houston,1546.3,54
2025,6,NC State,1544.2,55
2025,6,Rutgers,1541.7,56
2025,6,Florida State,1541.3,57
2025,6,Western Kentucky,1538.5,58
2025,6,Texas State,1536.0,59
2025,6,San Diego State,1534.4,60
2025,6,Toledo,1533.7,61
2025,6,Pittsburgh,1530.3,62
2025,6,Arkansas,1529.9,63
2025,6,Kansas State,1527.4,64
2025,6,Syracuse,1527.4,65
2025,6,Mississippi State,1526.6,66
2025,6,Marshall,1526.0,67
2025,6,California,1522.5,68
2025,6,Louisiana Tech,1513.3,69
2025,6,Ohio,1512.4,70
2025,6,UConn,1510.9,71
2025,6,Michigan State,1508.4,72
2025,6,Colorado,1508.3,73
2025,6,East Carolina,1506.9,74
2025,6,UCF,1500.7,75
2025,6,Northwestern,1495.4,76
2025,6,Kentucky,1485.0,77
2025,6,Wisconsin,1480.8,78
2025,6,Louisiana,1477.9,79
2025,6,Washington State,1476.8,80
2025,6,Miami (OH),1476.4,81
2025,6,Utah State,1471.1,82
2025,6,Troy,1462.0,83
2025,6,San José State,1459.4,84
2025,6,Wake Forest,1455.4,85
2025,6,Hawai'i,1453.9,86
2025,6,New Mexico,1449.3,87
2025,6,Georgia Southern,1446.6,88
2025,6,Bowling Green,1445.5,89
2025,6,UTSA,1445.2,90
2025,6,App State,1443.9,91
2025,6,Jacksonville State,1441.7,92
2025,6,West Virginia,1437.9,93
2025,6,Western Michigan,1437.3,94
2025,6,Stanford,1433.8,95
2025,6,North Carolina,1432.3,96
2025,6,Southern Miss,1428.5,97
2025,6,Temple,1426.1,98
2025,6,Buffalo,1425.8,99
2025,6,Army,1424.4,100
2025,6,Boston College,1415.2,101
2025,6,UL Monroe,1410.0,102
2025,6,Delaware,1406.8,103
2025,6,UCLA,1403.5,104
2025,6,Purdue,1397.8,105
2025,6,Coastal Carolina,1391.8,106
2025,6,Virginia Tech,1389.0,107
2025,6,Liberty,1387.4,108
2025,6,Rice,1380.2,109
2025,6,Colorado State,1375.5,110
2025,6,Ball State,1371.4,111
2025,6,New Mexico State,1371.1,112
2025,6,Florida Atlantic,1370.6,113
2025,6,Wyoming,1370.0,114
2025,6,Central Michigan,1368.5,115
2025,6,South Alabama,1366.0,116
2025,6,Florida International,1362.9,117
2025,6,Arkansas State,1357.4,118
2025,6,Oklahoma State,1352.2,119
2025,6,Northern Illinois,1349.9,120
2025,6,UAB,1343.7,121
2025,6,Akron,1342.1,122
2025,6,Kennesaw State,1341.8,123
2025,6,Oregon State,1336.5,124
2025,6,Georgia State,1332.9,125
2025,6,Tulsa,1332.2,126
2025,6,Air Force,1325.2,127
2025,6,Nevada,1322.0,128
2025,6,Eastern Michigan,1316.8,129
2025,6,Missouri State,1312.6,130
2025,6,Sam Houston,1310.5,131
2025,6,UTEP,1289.1,132
2025,6,Charlotte,1289.1,133
2025,6,Kent State,1255.3,134
2025,6,Middle Tennessee,1235.4,135
2025,6,Massachusetts,1215.2,136
2025,7,Ohio State,1854.7,1
2025,7,Georgia,1787.9,2
2025,7,Oregon,1783.4,3
2025,7,Notre Dame,1773.7,4
2025,7,Ole Miss,1772.2,5
2025,7,Indiana,1758.8,6
2025,7,Alabama,1756.7,7
2025,7,Miami,1753.3,8
2025,7,Texas A&M,1735.8,9
2025,7,Texas Tech,1734.1,10
2025,7,Texas,1721.7,11
2025,7,Tennessee,1719.2,12
2025,7,LSU,1716.2,13
2025,7,BYU,1708.6,14
2025,7,USC,1705.7,15
2025,7,Memphis,1693.9,16
2025,7,Utah,1684.2,17
2025,7,Missouri,1684.1,18
2025,7,Oklahoma,1677.9,19
2025,7,UNLV,1673.8,20
2025,7,Washington,1671.5,21
2025,7,Vanderbilt,1659.2,22
2025,7,Georgia Tech,1658.6,23
