season,week,game_date,team,opponent,result,rating,rank
2024,9,2024-10-27,Kansas,Kansas State,L 27-29,1491.4,63
2024,9,2024-10-26,Florida State,Miami,L 14-36,1489.1,64
2024,9,2024-10-23,Jacksonville State,Middle Tennessee,W 42-20,1488.2,65
2024,9,2024-10-26,Maryland,Minnesota,L 23-48,1481.7,66
2024,9,2024-10-26,North Texas,Tulane,L 37-45,1481.2,67
2024,9,2024-10-22,Sam Houston,Florida International,W 10-7,1480.4,68
2024,9,2024-10-26,Northwestern,Iowa,L 14-40,1475.2,69
2024,9,2024-10-26,Auburn,Kentucky,W 24-10,1471.4,70
2024,9,2024-10-26,Arkansas State,Troy,W 34-31,1471.2,71
2024,9,2024-10-26,Kentucky,Auburn,L 10-24,1463.8,72
2024,9,2024-10-26,UConn,Rice,W 17-10,1462.0,73
2024,9,2024-10-26,UTSA,Tulsa,L 45-46,1459.7,74
2024,9,2024-10-26,Rutgers,USC,L 20-42,1449.8,75
2024,9,2024-10-26,UCF,BYU,L 24-37,1449.1,76
2024,9,2024-10-26,Northern Illinois,Ball State,L 23-25,1448.5,77
2024,9,2024-10-25,Boston College,Louisville,L 27-31,1446.5,78
2024,9,2024-10-26,UL Monroe,South Alabama,L 17-46,1445.1,79
2024,9,2024-10-26,Eastern Michigan,Akron,L 21-25,1443.5,80
2024,9,2024-10-26,Western Michigan,Kent State,W 52-21,1443.1,81
2024,9,2024-10-26,App State,Georgia State,W 33-26,1438.1,82
2024,9,2024-10-26,Wake Forest,Stanford,W 27-24,1437.7,83
2024,9,2024-10-26,Colorado State,New Mexico,W 17-6,1429.9,84
2024,9,2024-10-26,Troy,Arkansas State,L 31-34,1422.9,85
2024,9,2024-10-26,East Carolina,Temple,W 56-34,1416.6,86
2024,9,2024-10-26,Virginia,North Carolina,L 14-41,1406.9,87
2024,9,2024-10-27,San Diego State,Washington State,L 26-29,1406.3,88
2024,9,2024-10-26,Houston,Utah,W 17-14,1406.1,89
2024,9,2024-10-26,Buffalo,Ohio,L 16-47,1391.3,90
2024,9,2024-10-27,Hawai'i,Nevada,W 34-13,1352.7,91
2024,9,2024-10-26,Ball State,Northern Illinois,W 25-23,1348.3,92
2024,9,2024-10-26,Georgia State,App State,L 26-33,1346.0,93
2024,9,2024-10-26,New Mexico,Colorado State,L 6-17,1333.4,94
2024,9,2024-10-26,Charlotte,Memphis,L 28-33,1328.3,95
2024,9,2024-10-26,Rice,UConn,L 10-17,1324.7,96
2024,9,2024-10-26,Wyoming,Utah State,L 25-27,1323.4,97
2024,9,2024-10-23,Louisiana Tech,UTEP,W 14-10,1321.1,98
2024,9,2024-10-26,Central Michigan,Miami (OH),L 7-46,1313.0,99
2024,9,2024-10-26,Utah State,Wyoming,W 27-25,1312.1,100
2024,9,2024-10-26,Stanford,Wake Forest,L 24-27,1309.7,101
2024,9,2024-10-26,Mississippi State,Arkansas,L 25-58,1300.2,102
2024,9,2024-10-26,Tulsa,UTSA,W 46-45,1299.0,103
2024,9,2024-10-27,Nevada,Hawai'i,L 13-34,1292.1,104
2024,9,2024-10-22,Florida International,Sam Houston,L 7-10,1290.9,105
2024,9,2024-10-26,Temple,East Carolina,L 34-56,1287.2,106
2024,9,2024-10-26,Akron,Eastern Michigan,W 25-21,1265.8,107
2024,9,2024-10-23,Middle Tennessee,Jacksonville State,L 20-42,1265.6,108
2024,9,2024-10-26,Massachusetts,Wagner,W 35-7,1238.2,109
2024,9,2024-10-23,UTEP,Louisiana Tech,L 10-14,1231.0,110
2024,9,2024-10-26,Southern Miss,James Madison,L 15-32,1221.7,111
2024,9,2024-10-26,Kent State,Western Michigan,L 21-52,1168.4,112
2024,9,2024-10-23,Kennesaw State,Liberty,W 27-24,1145.5,113
2024,10,2024-11-02,Oregon,Michigan,W 38-17,1867.5,1
2024,10,2024-11-02,Ohio State,Penn State,W 20-13,1844.0,2
2024,10,2024-11-02,Georgia,Florida,W 34-20,1837.0,3
2024,10,2024-11-02,Penn State,Ohio State,L 13-20,1780.7,4
2024,10,2024-11-02,Ole Miss,Arkansas,W 63-31,1758.4,5
2024,10,2024-11-02,Miami,Duke,W 53-31,1746.0,6
2024,10,2024-11-03,SMU,Pittsburgh,W 48-25,1744.0,7
2024,10,2024-11-02,Tennessee,Kentucky,W 28-18,1716.9,8
2024,10,2024-11-02,Boise State,San Diego State,W 56-24,1713.6,9
2024,10,2024-11-02,Indiana,Michigan State,W 47-10,1707.6,10
2024,10,2024-11-02,Clemson,Louisville,L 21-33,1703.5,11
2024,10,2024-11-02,Iowa State,Texas Tech,L 22-23,1694.3,12
2024,10,2024-11-02,Kansas State,Houston,L 19-24,1690.5,13
2024,10,2024-10-31,Tulane,Charlotte,W 34-3,1687.0,14
2024,10,2024-11-02,Iowa,Wisconsin,W 42-10,1685.7,15
2024,10,2024-11-02,Michigan,Oregon,L 17-38,1663.3,16
2024,10,2024-11-02,Washington,USC,W 26-21,1660.8,17
2024,10,2024-11-02,Texas A&M,South Carolina,L 20-44,1660.2,18
2024,10,2024-11-02,Louisville,Clemson,W 33-21,1655.0,19
2024,10,2024-11-02,Army,Air Force,W 20-3,1651.5,20
2024,10,2024-11-02,South Carolina,Texas A&M,W 44-20,1634.1,21
2024,10,2024-10-30,Liberty,Jacksonville State,L 21-31,1624.5,22
2024,10,2024-10-30,Western Kentucky,Kennesaw State,W 31-14,1612.3,23
2024,10,2024-11-02,Memphis,UTSA,L 36-44,1603.8,24
2024,10,2024-10-29,Louisiana,Texas State,W 23-17,1603.5,25
2024,10,2024-11-03,Pittsburgh,SMU,L 25-48,1594.6,26
2024,10,2024-11-02,Oklahoma,Maine,W 59-14,1594.2,27
2024,10,2024-11-02,Minnesota,Illinois,W 25-17,1590.1,28
2024,10,2024-11-02,Duke,Miami,L 31-53,1588.1,29
2024,10,2024-11-02,USC,Washington,L 21-26,1586.6,30
2024,10,2024-11-02,Virginia Tech,Syracuse,L 31-38,1585.6,31
2024,10,2024-11-02,Syracuse,Virginia Tech,W 38-31,1581.3,32
2024,10,2024-11-02,Arizona State,Oklahoma State,W 42-21,1578.5,33
2024,10,2024-11-02,North Carolina,Florida State,W 35-11,1570.1,34
2024,10,2024-11-02,Texas Tech,Iowa State,W 23-22,1567.3,35
2024,10,2024-11-02,Wisconsin,Iowa,L 10-42,1564.4,36
2024,10,2024-11-02,Toledo,Eastern Michigan,W 29-28,1559.2,37
2024,10,2024-11-02,Illinois,Minnesota,L 17-25,1556.9,38
2024,10,2024-11-02,Fresno State,Hawai'i,L 20-21,1553.0,39
2024,10,2024-11-03,TCU,Baylor,L 34-37,1549.5,40
2024,10,2024-11-02,Georgia Southern,South Alabama,W 34-30,1538.8,41
2024,10,2024-10-30,Jacksonville State,Liberty,W 31-21,1529.8,42
2024,10,2024-11-02,Navy,Rice,L 10-24,1528.7,43
2024,10,2024-11-02,Vanderbilt,Auburn,W 17-7,1526.4,44
2024,10,2024-10-29,Texas State,Louisiana,L 17-23,1525.9,45
2024,10,2024-11-02,Marshall,UL Monroe,W 28-23,1522.7,46
2024,10,2024-11-03,Baylor,TCU,W 37-34,1522.4,47
2024,10,2024-11-02,NC State,Stanford,W 59-28,1516.3,48
2024,10,2024-11-02,Florida,Georgia,L 20-34,1514.1,49
2024,10,2024-11-02,Arkansas,Ole Miss,L 31-63,1512.9,50
2024,10,2024-11-02,South Alabama,Georgia Southern,L 30-34,1512.2,51
2024,10,2024-11-02,Nebraska,UCLA,L 20-27,1499.3,52
2024,10,2024-11-02,UTSA,Memphis,W 44-36,1496.5,53
2024,10,2024-11-02,Northwestern,Purdue,W 26-20,1494.6,54
2024,10,2024-11-02,UCF,Arizona,W 56-12,1492.2,55
2024,10,2024-10-30,Sam Houston,Louisiana Tech,W 9-3,1489.5,56
2024,10,2024-11-02,UCLA,Nebraska,W 27-20,1479.5,57
2024,10,2024-11-02,Coastal Carolina,Troy,L 24-38,1476.2,58
2024,10,2024-11-01,UConn,Georgia State,W 34-27,1474.0,59
2024,10,2024-11-02,Michigan State,Indiana,L 10-47,1469.3,60
2024,10,2024-11-02,Old Dominion,App State,L 20-28,1467.9,61
2024,10,2024-11-02,App State,Old Dominion,W 28-20,1463.6,62
2024,10,2024-11-03,Colorado State,Nevada,W 38-21,1458.4,63
2024,10,2024-11-02,Troy,Coastal Carolina,W 38-24,1458.0,64
2024,10,2024-11-02,Kentucky,Tennessee,L 18-28,1456.6,65
2024,10,2024-11-02,Arizona,UCF,L 12-56,1453.6,66
2024,10,2024-11-02,Oklahoma State,Arizona State,L 21-42,1453.0,67
2024,10,2024-11-02,Florida State,North Carolina,L 11-35,1448.2,68
2024,10,2024-11-01,South Florida,Florida Atlantic,W 44-21,1447.5,69
2024,10,2024-11-02,Houston,Kansas State,W 24-19,1445.9,70
2024,10,2024-11-02,Auburn,Vanderbilt,L 7-17,1439.8,71
2024,10,2024-11-02,Eastern Michigan,Toledo,L 28-29,1436.1,72
2024,10,2024-11-02,UL Monroe,Marshall,L 23-28,1432.1,73
2024,10,2024-11-02,Buffalo,Akron,W 41-30,1416.7,74
2024,10,2024-11-02,San Diego State,Boise State,L 24-56,1398.4,75
2024,10,2024-11-02,Rice,Navy,W 24-10,1378.3,76
2024,10,2024-11-02,Hawai'i,Fresno State,W 21-20,1365.0,77
2024,10,2024-11-02,Wyoming,New Mexico,W 49-45,1346.0,78
2024,10,2024-10-29,Florida International,New Mexico State,W 34-13,1336.2,79
2024,10,2024-11-01,Georgia State,UConn,L 27-34,1334.0,80
2024,10,2024-11-02,Mississippi State,Massachusetts,W 45-20,1324.3,81
2024,10,2024-11-02,Purdue,Northwestern,L 20-26,1322.6,82
2024,10,2024-10-31,Charlotte,Tulane,L 3-34,1312.2,83
2024,10,2024-10-30,Louisiana Tech,Sam Houston,L 3-9,1311.9,84
2024,10,2024-11-02,New Mexico,Wyoming,L 45-49,1310.8,85
2024,10,2024-10-29,New Mexico State,Florida International,L 13-34,1310.4,86
2024,10,2024-11-02,UAB,Tulsa,W 59-21,1303.8,87
2024,10,2024-11-02,Stanford,NC State,L 28-59,1295.9,88
2024,10,2024-11-01,Florida Atlantic,South Florida,L 21-44,1294.4,89
2024,10,2024-11-02,Middle Tennessee,UTEP,W 20-13,1292.4,90
2024,10,2024-11-02,Air Force,Army,L 3-20,1290.1,91
2024,10,2024-11-03,Nevada,Colorado State,L 21-38,1263.6,92
2024,10,2024-11-02,Tulsa,UAB,L 21-59,1259.4,93
2024,10,2024-11-02,Akron,Buffalo,L 30-41,1240.4,94
2024,10,2024-11-02,Massachusetts,Mississippi State,L 20-45,1214.2,95
2024,10,2024-11-02,UTEP,Middle Tennessee,L 13-20,1204.2,96
2024,10,2024-10-30,Kennesaw State,Western Kentucky,L 14-31,1143.0,97
2024,11,2024-11-10,Oregon,Maryland,W 39-18,1871.8,1
2024,11,2024-11-09,Ohio State,Purdue,W 45-0,1846.4,2
2024,11,2024-11-09,Texas,Florida,W 49-17,1829.0,3
2024,11,2024-11-10,Alabama,LSU,W 42-13,1813.7,4
2024,11,2024-11-10,Notre Dame,Florida State,W 52-3,1812.5,5
2024,11,2024-11-09,Georgia,Ole Miss,L 10-28,1800.0,6
2024,11,2024-11-10,Penn State,Washington,W 35-6,1800.0,7
2024,11,2024-11-09,Ole Miss,Georgia,W 28-10,1795.4,8
2024,11,2024-11-09,Clemson,Virginia Tech,W 24-14,1728.5,9
2024,11,2024-11-09,Indiana,Michigan,W 20-15,1721.8,10
2024,11,2024-11-10,Tennessee,Mississippi State,W 33-14,1720.9,11
2024,11,2024-11-10,Boise State,Nevada,W 28-21,1715.6,12
2024,11,2024-11-09,Miami,Georgia Tech,L 23-28,1713.8,13
2024,11,2024-11-10,BYU,Utah,W 22-21,1711.0,14
2024,11,2024-11-09,James Madison,Georgia State,W 38-7,1693.2,15
2024,11,2024-11-09,Tulane,Temple,W 52-6,1691.9,16
2024,11,2024-11-09,Army,North Texas,W 14-3,1673.7,17
2024,11,2024-11-09,South Carolina,Vanderbilt,W 28-7,1667.3,18
2024,11,2024-11-09,Iowa,UCLA,L 17-20,1661.1,19
2024,11,2024-11-09,Michigan,Indiana,L 15-20,1649.1,20
2024,11,2024-11-10,LSU,Alabama,L 13-42,1649.1,21
2024,11,2024-11-09,Iowa State,Kansas,L 36-45,1647.8,22
2024,11,2024-11-10,Washington,Penn State,L 6-35,1641.5,23
2024,11,2024-11-10,Missouri,Oklahoma,W 30-23,1641.2,24
2024,11,2024-11-09,Liberty,Middle Tennessee,W 37-17,1639.3,25
2024,11,2024-11-10,UNLV,Hawai'i,W 29-27,1638.1,26
2024,11,2024-11-09,Colorado,Texas Tech,W 41-27,1634.5,27
2024,11,2024-11-10,Washington State,Utah State,W 49-28,1628.6,28
2024,11,2024-11-09,Western Kentucky,New Mexico State,W 41-28,1626.8,29
2024,11,2024-11-09,Louisiana,Arkansas State,W 55-19,1622.8,30
2024,11,2024-11-09,Duke,NC State,W 29-19,1616.4,31
2024,11,2024-11-09,Memphis,Rice,W 27-20,1610.8,32
2024,11,2024-11-09,California,Wake Forest,W 46-36,1604.8,33
2024,11,2024-11-10,Arizona State,UCF,W 35-31,1589.2,34
2024,11,2024-11-10,Oklahoma,Missouri,L 23-30,1576.6,35
2024,11,2024-11-09,West Virginia,Cincinnati,W 31-24,1575.4,36
2024,11,2024-11-10,TCU,Oklahoma State,W 38-13,1570.1,37
2024,11,2024-11-09,San José State,Oregon State,W 24-13,1568.4,38
2024,11,2024-11-09,Georgia Tech,Miami,W 28-23,1567.0,39
2024,11,2024-11-09,Navy,South Florida,W 28-7,1564.3,40
2024,11,2024-11-10,Pittsburgh,Virginia,L 19-24,1563.4,41
2024,11,2024-11-06,Miami (OH),Ball State,W 27-21,1562.3,42
2024,11,2024-11-09,Virginia Tech,Clemson,L 14-24,1560.6,43
2024,11,2024-11-09,Texas State,UL Monroe,W 38-17,1560.4,44
2024,11,2024-11-09,Minnesota,Rutgers,L 19-26,1558.8,45
2024,11,2024-11-09,Syracuse,Boston College,L 31-37,1552.4,46
2024,11,2024-11-09,Jacksonville State,Louisiana Tech,W 44-37,1545.5,47
2024,11,2024-11-09,Marshall,Southern Miss,W 37-3,1542.3,48
2024,11,2024-11-09,Kansas,Iowa State,W 45-36,1537.9,49
2024,11,2024-11-10,Utah,BYU,L 21-22,1534.5,50
2024,11,2024-11-09,Texas Tech,Colorado,L 27-41,1532.3,51
2024,11,2024-11-07,Ohio,Kent State,W 41-0,1528.6,52
2024,11,2024-11-09,Cincinnati,West Virginia,L 24-31,1525.7,53
2024,11,2024-11-06,Bowling Green,Central Michigan,W 23-13,1518.4,54
2024,11,2024-11-10,Fresno State,Air Force,L 28-36,1509.1,55
2024,11,2024-11-09,Florida,Texas,L 17-49,1506.5,56
2024,11,2024-11-09,UCLA,Iowa,W 20-17,1504.2,57
2024,11,2024-11-08,Coastal Carolina,App State,W 38-24,1500.7,58
2024,11,2024-11-09,UConn,UAB,W 31-23,1493.5,59
2024,11,2024-11-09,Vanderbilt,South Carolina,L 7-28,1493.2,60
2024,11,2024-11-09,Oregon State,San José State,L 13-24,1492.1,61
2024,11,2024-11-09,NC State,Duke,L 19-29,1488.0,62
2024,11,2024-11-07,Northern Illinois,Western Michigan,W 42-28,1485.5,63
2024,11,2024-11-10,UCF,Arizona State,L 31-35,1481.5,64
2024,11,2024-11-09,Rutgers,Minnesota,W 26-19,1481.1,65
2024,11,2024-11-10,Maryland,Oregon,L 18-39,1477.5,66
2024,11,2024-11-09,Boston College,Syracuse,W 37-31,1475.4,67
2024,11,2024-11-09,North Texas,Army,L 3-14,1459.1,68
2024,11,2024-11-09,Arkansas State,Louisiana,L 19-55,1451.8,69
2024,11,2024-11-10,Florida State,Notre Dame,L 3-52,1441.9,70
2024,11,2024-11-08,App State,Coastal Carolina,L 24-38,1439.1,71
2024,11,2024-11-10,Virginia,Pittsburgh,W 24-19,1438.1,72
2024,11,2024-11-08,East Carolina,Florida Atlantic,W 49-14,1436.7,73
2024,11,2024-11-10,Oklahoma State,TCU,L 13-38,1432.4,74
2024,11,2024-11-09,Wake Forest,California,L 36-46,1414.5,75
2024,11,2024-11-09,South Florida,Navy,L 7-28,1411.9,76
2024,11,2024-11-07,Western Michigan,Northern Illinois,L 28-42,1406.1,77
2024,11,2024-11-09,UL Monroe,Texas State,L 17-38,1397.6,78
2024,11,2024-11-09,Rice,Memphis,L 20-27,1371.3,79
2024,11,2024-11-09,San Diego State,New Mexico,L 16-21,1370.0,80
2024,11,2024-11-10,Hawai'i,UNLV,L 27-29,1358.1,81
2024,11,2024-11-09,New Mexico,San Diego State,W 21-16,1339.2,82
2024,11,2024-11-10,Air Force,Fresno State,W 36-28,1334.0,83
2024,11,2024-11-06,Ball State,Miami (OH),L 21-27,1332.5,84
2024,11,2024-11-09,Georgia State,James Madison,L 7-38,1328.2,85
2024,11,2024-11-10,Mississippi State,Tennessee,L 14-33,1320.3,86
2024,11,2024-11-09,Purdue,Ohio State,L 0-45,1320.2,87
2024,11,2024-11-10,Utah State,Washington State,L 28-49,1305.5,88
2024,11,2024-11-09,Louisiana Tech,Jacksonville State,L 37-44,1296.2,89
2024,11,2024-11-09,New Mexico State,Western Kentucky,L 28-41,1295.9,90
2024,11,2024-11-06,Central Michigan,Bowling Green,L 13-23,1292.7,91
2024,11,2024-11-09,UAB,UConn,L 23-31,1284.3,92
2024,11,2024-11-09,Temple,Tulane,L 6-52,1282.3,93
2024,11,2024-11-09,Middle Tennessee,Liberty,L 17-37,1277.7,94
2024,11,2024-11-08,Florida Atlantic,East Carolina,L 14-49,1274.3,95
2024,11,2024-11-10,Nevada,Boise State,L 21-28,1261.6,96
2024,11,2024-11-09,UTEP,Kennesaw State,W 43-35,1220.5,97
2024,11,2024-11-09,Southern Miss,Marshall,L 3-37,1202.2,98
2024,11,2024-11-07,Kent State,Ohio,L 0-41,1151.2,99
2024,11,2024-11-09,Kennesaw State,UTEP,L 35-43,1126.7,100
2024,12,2024-11-17,Oregon,Wisconsin,W 16-13,1879.2,1
2024,12,2024-11-16,Ohio State,Northwestern,W 31-7,1857.1,2
2024,12,2024-11-16,Texas,Arkansas,W 20-10,1841.4,3
2024,12,2024-11-17,Georgia,Tennessee,W 31-17,1818.6,4
2024,12,2024-11-16,Alabama,Mercer,W 52-7,1817.2,5
2024,12,2024-11-16,Notre Dame,Virginia,W 35-14,1817.1,6
2024,12,2024-11-16,Penn State,Purdue,W 49-10,1809.2,7
2024,12,2024-11-16,SMU,Boston College,W 38-28,1750.4,8
2024,12,2024-11-17,Boise State,San José State,W 42-21,1745.2,9
2024,12,2024-11-16,Clemson,Pittsburgh,W 24-20,1743.1,10
2024,12,2024-11-16,Tulane,Navy,W 35-0,1728.3,11
2024,12,2024-11-16,James Madison,Old Dominion,W 35-32,1703.4,12
2024,12,2024-11-17,Tennessee,Georgia,L 17-31,1702.4,13
2024,12,2024-11-17,BYU,Kansas,L 13-17,1683.2,14
2024,12,2024-11-16,South Carolina,Missouri,W 34-30,1681.1,15
2024,12,2024-11-17,Texas A&M,New Mexico State,W 38-3,1665.8,16
2024,12,2024-11-17,Iowa State,Cincinnati,W 34-17,1664.1,17
2024,12,2024-11-16,Washington,UCLA,W 31-19,1654.9,18
2024,12,2024-11-16,Colorado,Utah,W 49-24,1654.8,19
2024,12,2024-11-17,Kansas State,Arizona State,L 14-24,1651.8,20
2024,12,2024-11-17,UNLV,San Diego State,W 41-20,1646.3,21
2024,12,2024-11-16,Liberty,Massachusetts,W 35-34,1641.5,22
2024,12,2024-11-17,Arizona State,Kansas State,W 24-14,1627.8,23
2024,12,2024-11-16,Missouri,South Carolina,L 30-34,1627.4,24
2024,12,2024-11-16,Louisville,Stanford,L 35-38,1622.5,25
2024,12,2024-11-17,Memphis,UAB,W 53-18,1617.7,26
2024,12,2024-11-16,LSU,Florida,L 16-27,1611.4,27
2024,12,2024-11-17,Louisiana,South Alabama,L 22-24,1604.9,28
2024,12,2024-11-16,USC,Nebraska,W 28-20,1601.1,29
2024,12,2024-11-17,Washington State,New Mexico,L 35-38,1599.5,30
2024,12,2024-11-16,Western Kentucky,Louisiana Tech,L 7-12,1593.7,31
2024,12,2024-11-16,Syracuse,California,W 33-25,1585.6,32
2024,12,2024-11-17,North Carolina,Wake Forest,W 31-24,1580.0,33
2024,12,2024-11-16,Illinois,Michigan State,W 38-16,1577.5,34
2024,12,2024-11-16,California,Syracuse,L 25-33,1571.7,35
2024,12,2024-11-13,Toledo,Central Michigan,W 37-10,1568.2,36
2024,12,2024-11-17,Texas State,Southern Miss,W 58-3,1566.9,37
2024,12,2024-11-14,Miami (OH),Kent State,W 34-7,1566.3,38
2024,12,2024-11-17,Kansas,BYU,W 17-13,1565.7,39
2024,12,2024-11-16,Baylor,West Virginia,W 49-35,1563.4,40
2024,12,2024-11-16,Marshall,Coastal Carolina,W 31-19,1562.9,41
2024,12,2024-11-17,Wisconsin,Oregon,L 13-16,1557.0,42
2024,12,2024-11-16,Jacksonville State,Florida International,W 34-31,1550.6,43
2024,12,2024-11-14,Ohio,Eastern Michigan,W 35-10,1549.6,44
2024,12,2024-11-16,Pittsburgh,Clemson,L 20-24,1548.8,45
2024,12,2024-11-16,Florida,LSU,W 27-16,1544.2,46
2024,12,2024-11-17,San José State,Boise State,L 21-42,1538.8,47
2024,12,2024-11-13,Bowling Green,Western Michigan,W 31-13,1535.7,48
2024,12,2024-11-16,West Virginia,Baylor,L 35-49,1534.4,49
2024,12,2024-11-17,South Alabama,Louisiana,W 24-22,1530.1,50
2024,12,2024-11-16,Navy,Tulane,L 0-35,1527.9,51
2024,12,2024-11-16,UTSA,North Texas,W 48-27,1521.8,52
2024,12,2024-11-16,Rutgers,Maryland,W 31-17,1518.3,53
2024,12,2024-11-16,Utah,Colorado,L 24-49,1514.2,54
2024,12,2024-11-17,Cincinnati,Iowa State,L 17-34,1509.4,55
2024,12,2024-11-16,Georgia Southern,Troy,L 20-28,1504.3,56
2024,12,2024-11-16,Arkansas,Texas,L 10-20,1500.6,57
2024,12,2024-11-16,Sam Houston,Kennesaw State,W 23-17,1497.8,58
2024,12,2024-11-14,Northern Illinois,Akron,W 29-16,1493.5,59
2024,12,2024-11-16,Troy,Georgia Southern,W 28-20,1492.5,60
2024,12,2024-11-16,UCLA,Washington,L 19-31,1490.8,61
2024,12,2024-11-16,Nebraska,USC,L 20-28,1484.8,62
2024,12,2024-11-16,Northwestern,Ohio State,L 7-31,1483.9,63
2024,12,2024-11-16,Arizona,Houston,W 27-3,1483.3,64
2024,12,2024-11-16,Coastal Carolina,Marshall,L 19-31,1480.1,65
2024,12,2024-11-16,Colorado State,Wyoming,W 24-10,1474.3,66
2024,12,2024-11-16,Arkansas State,Georgia State,W 27-20,1473.2,67
2024,12,2024-11-16,Boston College,SMU,L 28-38,1469.0,68
2024,12,2024-11-16,Auburn,UL Monroe,W 48-14,1468.3,69
2024,12,2024-11-16,Kentucky,Murray State,W 48-6,1460.2,70
2024,12,2024-11-16,Old Dominion,James Madison,L 32-35,1457.7,71
2024,12,2024-11-15,East Carolina,Tulsa,W 38-31,1454.8,72
2024,12,2024-11-16,South Florida,Charlotte,W 59-24,1451.2,73
2024,12,2024-11-16,Michigan State,Illinois,L 16-38,1448.7,74
2024,12,2024-11-16,Maryland,Rutgers,L 17-31,1440.3,75
2024,12,2024-11-16,Oregon State,Air Force,L 0-28,1438.9,76
2024,12,2024-11-16,North Texas,UTSA,L 27-48,1433.8,77
2024,12,2024-11-16,Virginia,Notre Dame,L 14-35,1433.6,78
2024,12,2024-11-13,Buffalo,Ball State,W 51-48,1426.0,79
2024,12,2024-11-16,Houston,Arizona,L 3-27,1416.2,80
2024,12,2024-11-14,Eastern Michigan,Ohio,L 10-35,1415.1,81
2024,12,2024-11-17,Wake Forest,North Carolina,L 24-31,1404.5,82
2024,12,2024-11-13,Western Michigan,Bowling Green,L 13-31,1388.8,83
2024,12,2024-11-16,Air Force,Oregon State,W 28-0,1387.3,84
2024,12,2024-11-16,UL Monroe,Auburn,L 14-48,1369.1,85
2024,12,2024-11-17,New Mexico,Washington State,W 38-35,1368.3,86
2024,12,2024-11-17,San Diego State,UNLV,L 20-41,1361.8,87
2024,12,2024-11-16,Utah State,Hawai'i,W 55-10,1349.6,88
2024,12,2024-11-16,Florida International,Jacksonville State,L 31-34,1331.1,89
2024,12,2024-11-16,Wyoming,Colorado State,L 10-24,1330.1,90
2024,12,2024-11-16,Louisiana Tech,Western Kentucky,W 12-7,1329.3,91
2024,12,2024-11-16,Stanford,Louisville,W 38-35,1328.4,92
2024,12,2024-11-13,Ball State,Buffalo,L 48-51,1323.3,93
2024,12,2024-11-16,Hawai'i,Utah State,L 10-55,1314.0,94
2024,12,2024-11-16,Purdue,Penn State,L 10-49,1311.1,95
2024,12,2024-11-16,Georgia State,Arkansas State,L 20-27,1306.9,96
2024,12,2024-11-16,Temple,Florida Atlantic,W 18-15,1295.1,97
2024,12,2024-11-17,New Mexico State,Texas A&M,L 3-38,1290.3,98
2024,12,2024-11-13,Central Michigan,Toledo,L 10-37,1283.7,99
2024,12,2024-11-17,UAB,Memphis,L 18-53,1277.3,100
2024,12,2024-11-16,Charlotte,South Florida,L 24-59,1272.9,101
2024,12,2024-11-16,Florida Atlantic,Temple,L 15-18,1261.5,102
2024,12,2024-11-15,Tulsa,East Carolina,L 31-38,1241.3,103
2024,12,2024-11-14,Akron,Northern Illinois,L 16-29,1232.4,104
2024,12,2024-11-16,Massachusetts,Liberty,L 34-35,1212.0,105
2024,12,2024-11-17,Southern Miss,Texas State,L 3-58,1195.7,106
2024,12,2024-11-14,Kent State,Miami (OH),L 7-34,1147.2,107
2024,12,2024-11-16,Kennesaw State,Sam Houston,L 17-23,1118.5,108
2024,13,2024-11-23,Ohio State,Indiana,W 38-15,1873.9,1
2024,13,2024-11-23,Texas,Kentucky,W 31-14,1845.5,2
2024,13,2024-11-24,Notre Dame,Army,W 49-14,1841.7,3
2024,13,2024-11-23,Georgia,Massachusetts,W 59-21,1820.0,4
2024,13,2024-11-23,Penn State,Minnesota,W 26-25,1813.8,5
2024,13,2024-11-23,SMU,Virginia,W 33-7,1767.3,6
2024,13,2024-11-24,Alabama,Oklahoma,L 3-24,1758.1,7
2024,13,2024-11-23,Ole Miss,Florida,L 17-24,1754.8,8
2024,13,2024-11-24,Boise State,Wyoming,W 17-13,1750.6,9
2024,13,2024-11-23,Clemson,The Citadel,W 51-14,1744.6,10
2024,13,2024-11-23,Miami,Wake Forest,W 42-14,1721.0,11
2024,13,2024-11-23,Tennessee,UTEP,W 56-0,1705.6,12
2024,13,2024-11-23,Indiana,Ohio State,L 15-38,1705.0,13
2024,13,2024-11-23,South Carolina,Wofford,W 56-12,1682.7,14
2024,13,2024-11-23,Iowa,Maryland,W 29-13,1682.3,15
2024,13,2024-11-24,Iowa State,Utah,W 31-28,1677.2,16
2024,13,2024-11-23,UNLV,San José State,W 27-16,1673.1,17
2024,13,2024-11-24,Kansas State,Cincinnati,W 41-15,1668.6,18
2024,13,2024-11-23,Michigan,Northwestern,W 50-6,1666.4,19
2024,13,2024-11-23,Liberty,Western Kentucky,W 38-21,1664.1,20
2024,13,2024-11-23,BYU,Arizona State,L 23-28,1662.4,21
2024,13,2024-11-23,James Madison,App State,L 20-34,1649.2,22
2024,13,2024-11-24,Army,Notre Dame,L 14-49,1649.1,23
2024,13,2024-11-23,Arizona State,BYU,W 28-23,1648.6,24
2024,13,2024-11-24,Texas A&M,Auburn,L 41-43,1646.6,25
2024,13,2024-11-23,Louisville,Pittsburgh,W 37-9,1646.1,26
2024,13,2024-11-23,Missouri,Mississippi State,W 39-20,1643.5,27
2024,13,2024-11-24,Oklahoma,Alabama,W 24-3,1635.7,28
